folio,zip,addr,muni,dorCode,dorDesc,cls,homestead,taxable,assessedVal,justVal,exemption,rollYear,valid
2050130010160,33156,6100 SW 133 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2660432,2711843,3470657,51411,2026,true
2050130010170,33156,6160 SW 133 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,796833,848244,2556571,51411,2026,true
2050130010180,33156,6180 SW 133 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,757466,808877,2659557,51411,2026,true
2050130010190,33156,13301 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,510204,561615,1884179,51411,2026,true
2050130020010,33156,12945 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3877498,3877498,3877498,0,2026,true
2050130020020,33156,12925 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1277229,1277229,2375139,0,2026,true
2050130020030,33156,12901 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,652202,703613,2661799,51411,2026,true
2050130020040,33156,12825 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2243658,2295069,2965568,51411,2026,true
2050130020050,33156,6190 SW 128 ST,Pinecrest,0081,VACANT RESIDENTIAL : VACANT LAND,Vacant Residential,0,1902754,1902754,2047761,0,2026,true
2050130030010,33156,12000 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,942843,994254,2970849,51411,2026,true
2050130030011,33156,12050 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2447566,2447566,2447566,0,2026,true
2050130030020,33156,5800 SW 120 ST,Pinecrest,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,Multifamily,1,847990,899401,2829505,51411,2026,true
2050130030021,33156,5820 SW 120 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,778686,830097,2463584,51411,2026,true
2050130030022,33156,,Pinecrest,0081,VACANT RESIDENTIAL : VACANT LAND,Vacant Residential,0,104174,104174,173151,0,2026,true
2050130030030,33156,5900 SW 120 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1586725,1586725,3242829,0,2026,true
2050130030031,33156,5940 SW 120 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1750727,1750727,2538677,0,2026,true
2050130030040,33156,12001 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2887287,2887287,2951887,0,2026,true
2050130030041,33156,5980 SW 120 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3404264,3455675,6437501,51411,2026,true
2050130030050,33156,12055 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,508786,560197,2434647,51411,2026,true
2050130030060,33156,5911 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,785750,837161,2839074,51411,2026,true
2050130030070,33156,5975 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,0,910364,2703233,910364,2026,true
2050130030080,33156,5925 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1987370,2038781,4594590,51411,2026,true
2050130030090,33156,5801 SUNCREST DR,Pinecrest,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,Multifamily,1,792131,843542,2633447,51411,2026,true
2050130030100,33156,5901 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2371611,2423022,4528129,51411,2026,true
2050130030110,33156,5815 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,4243178,4294589,5220973,51411,2026,true
2050130030120,33156,5755 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,836097,887508,2626167,51411,2026,true
2050130030130,33156,12000 SW 57 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1064863,1116274,4782915,51411,2026,true
2050130030140,33156,12190 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3349585,3349585,3349585,0,2026,true
2050130030141,33156,12200 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,4255572,4306983,4806983,51411,2026,true
2050130030150,33156,12300 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1774099,1774099,3898909,0,2026,true
2050130030151,33156,12440 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1943224,1994635,2444933,51411,2026,true
2050130030160,33156,12450 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1473528,1473528,2664507,0,2026,true
2050130030161,33156,12500 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,582974,634385,2487911,51411,2026,true
2050130030170,33156,12580 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2173868,2173868,3261645,0,2026,true
2050130030171,33156,12600 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3336636,3388047,3512528,51411,2026,true
2050130030180,33156,12715 ROLLING ROAD DR,Pinecrest,0081,VACANT RESIDENTIAL : VACANT LAND,Vacant Residential,1,626540,677951,2384311,51411,2026,true
2050130030181,33156,12700 OLD CUTLER RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1359220,1410631,2890404,51411,2026,true
2050130030190,33156,12555 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1795586,1846997,2491370,51411,2026,true
2050130030200,33156,12535 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2271048,2271048,2271048,0,2026,true
2050130030210,33156,12501 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1279131,1279131,2329629,0,2026,true
2050130030220,33156,12401 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,614792,666203,2469759,51411,2026,true
2050130030230,33156,12335 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,609793,661204,4239959,51411,2026,true
2050130030240,33156,12301 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4911495,4911495,4911495,0,2026,true
2050130030250,33156,12125 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,805460,856871,2567148,51411,2026,true
2050130030260,33156,12101 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3295165,3295165,4183891,0,2026,true
2050130030270,33156,12100 MOSS RANCH RD,Pinecrest,0102,RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS,Single Family,1,3073072,3124483,4608164,51411,2026,true
2050130030280,33156,12220 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,718549,769960,2888972,51411,2026,true
2050130030290,33156,12300 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1482409,1533820,2798392,51411,2026,true
2050130030300,33156,12400 MOSS RANCH RD,Pinecrest,0081,VACANT RESIDENTIAL : VACANT LAND,Vacant Residential,0,1212229,1212229,2216301,0,2026,true
2050130030310,33156,12440 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1678646,1730057,3091309,51411,2026,true
2050130030320,33156,12510 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2377652,2429063,2429063,51411,2026,true
2050130030330,33156,12550 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3713028,3764439,4882872,51411,2026,true
2050130030340,33156,12505 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,6873108,6924519,6924519,51411,2026,true
2050130030350,33156,12425 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1606105,1657516,3139502,51411,2026,true
2050130030360,33156,12401 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,880632,932043,2795856,51411,2026,true
2050130030370,33156,12301 VISTA LN,Pinecrest,0102,RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS,Single Family,0,4662868,4662868,4662868,0,2026,true
2050130030380,33156,12225 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1738771,1790182,3215209,51411,2026,true
2050130030390,33156,12205 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,4812075,4863486,4863486,51411,2026,true
2050130030400,33156,5850 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,533072,584483,2646843,51411,2026,true
2050130030410,33156,5800 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,742503,793914,2700525,51411,2026,true
2050130030420,33156,12200 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2846683,2846683,2846683,0,2026,true
2050130030430,33156,12240 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,540230,591641,2453193,51411,2026,true
2050130030440,33156,12320 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,494101,545512,2395415,51411,2026,true
2050130030450,33156,12350 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3335922,3387333,4170253,51411,2026,true
2050130030460,33156,12500 VISTA LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2219506,2270917,4770165,51411,2026,true
2050130030470,33156,12401 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1391734,1443145,2936473,51411,2026,true
2050130030480,33156,12351 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2842117,2893528,4365318,51411,2026,true
2050130030490,33156,12321 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2397953,2449364,2449364,51411,2026,true
2050130030500,33156,12245 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,857851,909262,2509273,51411,2026,true
2050130030510,33156,12205 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2294269,2345680,4649068,51411,2026,true
2050130030520,33156,12101 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2821293,2872704,3207442,51411,2026,true
2050130030530,33156,5900 SUNCREST DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,498550,554961,2402013,56411,2026,true
2050130030540,33156,12220 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4707006,4707006,4707006,0,2026,true
2050130030550,33156,12314 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1210744,1262155,2851560,51411,2026,true
2050130030560,33156,12324 ROCK GARDEN LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,462274,513685,2596766,51411,2026,true
2050130030570,33156,5901 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,6393287,6393287,6393287,0,2026,true
2050130030580,33156,5995 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,441129,492540,2367266,51411,2026,true
2050130030590,33156,12401 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1943520,1943520,2690483,0,2026,true
2050130030600,33156,12325 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1885242,1936653,3293351,51411,2026,true
2050130030610,33156,12315 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,0,831015,2306068,831015,2026,true
2050130030620,33156,12211 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4234910,4234910,4234910,0,2026,true
2050130030630,33156,12101 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,528644,580055,2098207,51411,2026,true
2050130030640,33156,12010 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1908696,1908696,2739047,0,2026,true
2050130030650,33156,12100 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1987582,2038993,2566884,51411,2026,true
2050130030660,33156,12220 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1370410,1421821,2600332,51411,2026,true
2050130030670,33156,12300 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2777270,2828681,2950719,51411,2026,true
2050130030680,33156,12330 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2314735,2314735,2314735,0,2026,true
2050130030690,33156,12450 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,638538,689949,2432743,51411,2026,true
2050130030700,33156,6045 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,840472,891883,3008691,51411,2026,true
2050130030710,33156,6065 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,391267,442678,2269666,51411,2026,true
2050130030720,33156,6195 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2612271,2663682,4242697,51411,2026,true
2050130030730,33156,6163 ROLLING ROAD DR,Pinecrest,0102,RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS,Single Family,1,2475928,2527339,3940391,51411,2026,true
2050130030740,33156,6135 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1575790,1627201,3468184,51411,2026,true
2050130030750,33156,6101 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3123842,3123842,3123842,0,2026,true
2050130030760,33156,12400 SW 60 CT,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1272182,1323593,2805373,51411,2026,true
2050130030770,33156,6195 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,395733,452144,2195348,56411,2026,true
2050130030780,33156,12525 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1532329,1532329,2248242,0,2026,true
2050130030790,33156,12501 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,833001,884412,2534924,51411,2026,true
2050130030800,33156,6120 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,541590,593001,2652108,51411,2026,true
2050130030810,33156,12490 CRESCENT WAY,Pinecrest,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,Multifamily,1,734150,785561,2545938,51411,2026,true
2050130030820,33156,12500 CRESCENT WAY,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,614141,665552,2473509,51411,2026,true
2050130030830,33156,6125 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2846564,2897975,4453970,51411,2026,true
2050130030840,33156,6101 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,521241,572652,2524293,51411,2026,true
2050130030850,33156,12505 CRESCENT WAY,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4675917,4675917,6061110,0,2026,true
2050130030860,33156,12501 CRESCENT WAY,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1429048,1480459,2829965,51411,2026,true
2050130030880,33156,12530 SW 60 CT,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2517232,2517232,2517232,0,2026,true
2050130030890,33156,12598 TROPICAL WAY,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3712090,3763501,3851590,51411,2026,true
2050130030900,33156,12575 SW 60 CT,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1700725,1752136,3040566,51411,2026,true
2050130030910,33156,12535 TROPICAL WAY,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1850473,1901884,2401884,51411,2026,true
2050130030920,33156,6050 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3806400,3857811,4143407,51411,2026,true
2050130030930,33156,6000 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2192968,2192968,2192968,0,2026,true
2050130030940,33156,12550 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3418465,3469876,4229251,51411,2026,true
2050130030950,33156,5995 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1787604,1839015,3268430,51411,2026,true
2050130030960,33156,12501 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3479965,3531376,4065914,51411,2026,true
2050130030970,33156,5900 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1775979,1775979,2773113,0,2026,true
2050130030980,33156,5850 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2034749,2086160,3131120,51411,2026,true
2050130030990,33156,5801 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,7300640,7300640,8674850,0,2026,true
2050130031000,33156,5845 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,521338,572749,2674655,51411,2026,true
2050130031010,33156,5901 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,805295,856706,3006684,51411,2026,true
2050130031020,33156,12575 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4878405,4878405,4878405,0,2026,true
2050130031030,33156,5930 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1314352,1365763,2790770,51411,2026,true
2050130031040,33156,5900 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3512820,3564231,4776230,51411,2026,true
2050130031050,33156,5840 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,5490599,5490599,5490599,0,2026,true
2050130031060,33156,5800 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4290426,4290426,5538841,0,2026,true
2050130031070,33156,12600 ROLLING ROAD DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,538006,589417,2338668,51411,2026,true
2050130031080,33156,12700 ROLLING ROAD DR,Pinecrest,0066,VACANT RESIDENTIAL : EXTRA FEA OTHER THAN PARKING,Vacant Residential,0,2362254,2362254,2362254,0,2026,true
2050130031090,33156,5775 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1631076,1682487,2693789,51411,2026,true
2050130031100,33156,5801 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1218618,1218618,2346820,0,2026,true
2050130031110,33156,5825 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4815069,4815069,4815069,0,2026,true
2050130031120,33156,5965 SW 128 ST,Pinecrest,0081,VACANT RESIDENTIAL : VACANT LAND,Vacant Residential,0,1192613,1192613,1962378,0,2026,true
2050130031130,33156,12777 PINE NEEDLE LN,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1087573,1087573,2057815,0,2026,true
2050130031140,33156,12637 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,656201,707612,1987600,51411,2026,true
2050130031150,33156,6190 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2138562,2189973,2189973,51411,2026,true
2050130031160,33156,6120 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1312966,1364377,2812070,51411,2026,true
2050130031170,33156,6100 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1915607,1915607,2503389,0,2026,true
2050130031180,33156,6050 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2099890,2151301,3477752,51411,2026,true
2050130031190,33156,6040 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1254838,1306249,2644178,51411,2026,true
2050130031200,33156,6000 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4379310,4379310,4379310,0,2026,true
2050130031210,33156,5990 MOSS RANCH RD,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,825170,876581,2390425,51411,2026,true
2050130031220,33156,5991 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1426057,1477468,2877386,51411,2026,true
2050130031230,33156,6001 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2040483,2091894,2565736,51411,2026,true
2050130031240,33156,6055 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3996372,3996372,4220881,0,2026,true
2050130031250,33156,6075 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4320564,4320564,4320564,0,2026,true
2050130031260,33156,6095 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1226368,1277779,2452717,51411,2026,true
2050130031270,33156,6131 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2700279,2751690,3591725,51411,2026,true
2050130031280,33156,6175 SW 128 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,5756466,5807877,6012207,51411,2026,true
2050130031290,33156,12715 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1012207,1063618,2630779,51411,2026,true
2050130040010,33156,6190 SW 120 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3098809,3150220,6384103,51411,2026,true
2050130040020,33156,6100 MONTGOMERY DR,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2257036,2308447,6819297,51411,2026,true
2050130040030,33156,6145 SW 121 ST,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2704322,2704322,3851541,0,2026,true
2050130040040,33156,12095 SW 62 AVE,Pinecrest,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1630461,1681872,4479522,51411,2026,true
